"Country or Area","Element Code","Element","Year","Unit","Value","Value Footnotes"
"Chile","31","Area Harvested","1993","Ha","2010.00000",""
"Chile","31","Area Harvested","1992","Ha","2000.00000",""
"Chile","31","Area Harvested","1991","Ha","2005.00000",""
"Chile","31","Area Harvested","1990","Ha","1990.00000",""
"Chile","31","Area Harvested","1989","Ha","1980.00000",""
"Chile","31","Area Harvested","1988","Ha","1950.00000",""
"Chile","31","Area Harvested","1987","Ha","1880.00000",""
"Chile","31","Area Harvested","1986","Ha","1810.00000",""
"Chile","31","Area Harvested","1985","Ha","1650.00000",""
"Chile","31","Area Harvested","1984","Ha","1580.00000",""
"Chile","31","Area Harvested","1983","Ha","1530.00000",""
"Chile","31","Area Harvested","1982","Ha","1490.00000",""
"Chile","31","Area Harvested","1981","Ha","1430.00000",""
"Chile","31","Area Harvested","1980","Ha","1480.00000",""
"Chile","31","Area Harvested","1979","Ha","1600.00000",""
"Chile","31","Area Harvested","1978","Ha","1530.00000",""
"Chile","31","Area Harvested","1977","Ha","1439.00000",""
"Chile","31","Area Harvested","1976","Ha","1399.00000",""
"Chile","31","Area Harvested","1975","Ha","1379.00000",""
"Chile","31","Area Harvested","1974","Ha","1363.00000",""
"Chile","31","Area Harvested","1973","Ha","1300.00000",""
"Chile","31","Area Harvested","1972","Ha","1280.00000","F "
"Chile","31","Area Harvested","1971","Ha","1250.00000","F "
"Chile","31","Area Harvested","1970","Ha","1200.00000","F "
"Chile","31","Area Harvested","1969","Ha","1100.00000","F "
"Chile","31","Area Harvested","1968","Ha","1000.00000","F "
"Chile","31","Area Harvested","1967","Ha","900.00000","F "
"Chile","31","Area Harvested","1966","Ha","800.00000","F "
"Chile","31","Area Harvested","1965","Ha","760.00000","F "
"Chile","31","Area Harvested","1964","Ha","800.00000","F "
"Chile","31","Area Harvested","1963","Ha","780.00000","F "
"Chile","31","Area Harvested","1962","Ha","750.00000","F "
"Chile","31","Area Harvested","1961","Ha","750.00000","F "
"Chile","41","Yield","2007","Hg/Ha","95795.00000","Fc"
"Chile","41","Yield","2006","Hg/Ha","95238.00000","Fc"
"Chile","41","Yield","2005","Hg/Ha","95652.00000","Fc"
"Chile","41","Yield","2004","Hg/Ha","95833.00000","Fc"
"Chile","41","Yield","2003","Hg/Ha","110403.00000","Fc"
"Chile","41","Yield","2002","Hg/Ha","93617.00000","Fc"
"Chile","41","Yield","2001","Hg/Ha","82661.00000","Fc"
"Chile","41","Yield","2000","Hg/Ha","116089.00000","Fc"
"Chile","41","Yield","1999","Hg/Ha","103906.00000","Fc"
"Chile","41","Yield","1998","Hg/Ha","91903.00000","Fc"
"Chile","41","Yield","1997","Hg/Ha","120017.00000","Fc"
"Chile","41","Yield","1996","Hg/Ha","140845.00000","Fc"
"Chile","41","Yield","1995","Hg/Ha","147058.00000","Fc"
"Chile","41","Yield","1994","Hg/Ha","143589.00000","Fc"
"Chile","41","Yield","1993","Hg/Ha","99502.00000","Fc"
"Chile","41","Yield","1992","Hg/Ha","85000.00000","Fc"
"Chile","41","Yield","1991","Hg/Ha","55860.00000","Fc"
"Chile","41","Yield","1990","Hg/Ha","97738.00000","Fc"
"Chile","41","Yield","1989","Hg/Ha","80808.00000","Fc"
"Chile","41","Yield","1988","Hg/Ha","74358.00000","Fc"
"Chile","41","Yield","1987","Hg/Ha","62765.00000","Fc"
"Chile","41","Yield","1986","Hg/Ha","81215.00000","Fc"
"Chile","41","Yield","1985","Hg/Ha","72727.00000","Fc"
"Chile","41","Yield","1984","Hg/Ha","84810.00000","Fc"
"Chile","41","Yield","1983","Hg/Ha","84313.00000","Fc"
"Chile","41","Yield","1982","Hg/Ha","87919.00000","Fc"
"Chile","41","Yield","1981","Hg/Ha","90699.00000","Fc"
"Chile","41","Yield","1980","Hg/Ha","85135.00000","Fc"
"Chile","41","Yield","1979","Hg/Ha","83125.00000","Fc"
"Chile","41","Yield","1978","Hg/Ha","84313.00000","Fc"
"Chile","41","Yield","1977","Hg/Ha","95899.00000","Fc"
"Chile","41","Yield","1976","Hg/Ha","93638.00000","Fc"
"Chile","41","Yield","1975","Hg/Ha","100797.00000","Fc"
"Chile","41","Yield","1974","Hg/Ha","104915.00000","Fc"
"Chile","41","Yield","1973","Hg/Ha","80000.00000","Fc"
"Chile","41","Yield","1972","Hg/Ha","78125.00000","Fc"
"Chile","41","Yield","1971","Hg/Ha","72000.00000","Fc"
"Chile","41","Yield","1970","Hg/Ha","66666.00000","Fc"
"Chile","41","Yield","1969","Hg/Ha","63636.00000","Fc"
"Chile","41","Yield","1968","Hg/Ha","60000.00000","Fc"
"Chile","41","Yield","1967","Hg/Ha","55433.00000","Fc"
"Chile","41","Yield","1966","Hg/Ha","49900.00000","Fc"
"Chile","41","Yield","1965","Hg/Ha","50131.00000","Fc"
"Chile","41","Yield","1964","Hg/Ha","49900.00000","Fc"
"Chile","41","Yield","1963","Hg/Ha","52333.00000","Fc"
"Chile","41","Yield","1962","Hg/Ha","53213.00000","Fc"
"Chile","41","Yield","1961","Hg/Ha","53213.00000","Fc"
"Chile","51","Production Quantity","2007","tonnes","18000.00000","F "
"Chile","51","Production Quantity","2006","tonnes","20000.00000","F "
"Chile","51","Production Quantity","2005","tonnes","22000.00000","F "
"Chile","51","Production Quantity","2004","tonnes","23000.00000",""
"Chile","51","Production Quantity","2003","tonnes","26000.00000",""
"Chile","51","Production Quantity","2002","tonnes","22000.00000",""
"Chile","51","Production Quantity","2001","tonnes","20500.00000",""
"Chile","51","Production Quantity","2000","tonnes","28500.00000",""
"Chile","51","Production Quantity","1999","tonnes","25000.00000",""
"Chile","51","Production Quantity","1998","tonnes","21000.00000",""
"Chile","51","Production Quantity","1997","tonnes","28000.00000",""
"Chile","51","Production Quantity","1996","tonnes","30000.00000",""
"Chile","51","Production Quantity","1995","tonnes","30000.00000",""
"Chile","51","Production Quantity","1994","tonnes","28000.00000",""
"Chile","51","Production Quantity","1993","tonnes","20000.00000",""
"Chile","51","Production Quantity","1992","tonnes","17000.00000",""
"Chile","51","Production Quantity","1991","tonnes","11200.00000",""
"Chile","51","Production Quantity","1990","tonnes","19450.00000",""
"Chile","51","Production Quantity","1989","tonnes","16000.00000",""
"Chile","51","Production Quantity","1988","tonnes","14500.00000",""
"Chile","51","Production Quantity","1987","tonnes","11800.00000",""
"Chile","51","Production Quantity","1986","tonnes","14700.00000",""
"Chile","51","Production Quantity","1985","tonnes","12000.00000",""
"Chile","51","Production Quantity","1984","tonnes","13400.00000",""
"Chile","51","Production Quantity","1983","tonnes","12900.00000",""
"Chile","51","Production Quantity","1982","tonnes","13100.00000",""
"Chile","51","Production Quantity","1981","tonnes","12970.00000",""
"Chile","51","Production Quantity","1980","tonnes","12600.00000",""
"Chile","51","Production Quantity","1979","tonnes","13300.00000",""
"Chile","51","Production Quantity","1978","tonnes","12900.00000",""
"Chile","51","Production Quantity","1977","tonnes","13800.00000",""
"Chile","51","Production Quantity","1976","tonnes","13100.00000",""
"Chile","51","Production Quantity","1975","tonnes","13900.00000",""
"Chile","51","Production Quantity","1974","tonnes","14300.00000",""
"Chile","51","Production Quantity","1973","tonnes","10400.00000",""
"Chile","51","Production Quantity","1972","tonnes","10000.00000","F "
"Chile","51","Production Quantity","1971","tonnes","9000.00000","F "
"Chile","51","Production Quantity","1970","tonnes","8000.00000","F "
"Chile","51","Production Quantity","1969","tonnes","7000.00000","F "
"Chile","51","Production Quantity","1968","tonnes","6000.00000","F "
"Chile","51","Production Quantity","1967","tonnes","4989.00000",""
"Chile","51","Production Quantity","1966","tonnes","3992.00000",""
"Chile","51","Production Quantity","1965","tonnes","3810.00000",""
"Chile","51","Production Quantity","1964","tonnes","3992.00000",""
"Chile","51","Production Quantity","1963","tonnes","4082.00000",""
"Chile","51","Production Quantity","1962","tonnes","3991.00000",""
"Chile","51","Production Quantity","1961","tonnes","3991.00000",""
"China","31","Area Harvested","2007","Ha","19660.00000",""
"China","31","Area Harvested","2006","Ha","19116.00000",""
"China","31","Area Harvested","2005","Ha","18573.00000",""
"China","31","Area Harvested","2004","Ha","17957.00000",""
"China","31","Area Harvested","2003","Ha","18225.00000",""
"China","31","Area Harvested","2002","Ha","17881.00000",""
"China","31","Area Harvested","2001","Ha","16845.00000",""
"China","31","Area Harvested","2000","Ha","16100.00000",""
"China","31","Area Harvested","1999","Ha","13823.00000",""
"China","31","Area Harvested","1998","Ha","13854.00000",""
"China","31","Area Harvested","1997","Ha","13441.00000",""
"China","31","Area Harvested","1996","Ha","13619.00000",""
"China","31","Area Harvested","1995","Ha","13397.00000",""
"China","31","Area Harvested","1994","Ha","12079.00000",""
"China","31","Area Harvested","1993","Ha","11131.00000",""
"China","31","Area Harvested","1992","Ha","10508.00000",""
"China","31","Area Harvested","1991","Ha","8357.00000",""
"China","31","Area Harvested","1990","Ha","7970.00000",""
"China","31","Area Harvested","1989","Ha","7895.00000",""
"China","31","Area Harvested","1988","Ha","7884.00000",""
"China","31","Area Harvested","1987","Ha","5487.00000",""
"China","31","Area Harvested","1986","Ha","5080.00000",""
"China","31","Area Harvested","1985","Ha","4438.00000",""
"China","31","Area Harvested","1984","Ha","4335.00000",""
"China","31","Area Harvested","1983","Ha","4404.00000",""
"China","31","Area Harvested","1982","Ha","4299.00000",""
"China","31","Area Harvested","1981","Ha","4333.00000",""
"China","31","Area Harvested","1980","Ha","4431.00000",""
"China","31","Area Harvested","1979","Ha","4256.00000",""
"China","31","Area Harvested","1978","Ha","4178.00000",""
"China","31","Area Harvested","1977","Ha","4054.00000",""
"China","31","Area Harvested","1976","Ha","3576.00000",""
"China","31","Area Harvested","1975","Ha","3396.00000",""
"China","31","Area Harvested","1974","Ha","3300.00000",""
"China","31","Area Harvested","1973","Ha","2881.00000",""
"China","31","Area Harvested","1972","Ha","2386.00000",""
"China","31","Area Harvested","1971","Ha","2263.00000",""
"China","31","Area Harvested","1970","Ha","2132.00000",""
"China","31","Area Harvested","1969","Ha","1938.00000",""
"China","31","Area Harvested","1968","Ha","1872.00000",""
"China","31","Area Harvested","1967","Ha","1235.00000",""
"China","31","Area Harvested","1966","Ha","1039.00000",""
"China","31","Area Harvested","1965","Ha","1012.00000",""
"China","31","Area Harvested","1964","Ha","893.00000",""
"China","31","Area Harvested","1963","Ha","792.00000",""
"China","31","Area Harvested","1962","Ha","510.00000",""
"China","31","Area Harvested","1961","Ha","451.00000",""
"China","41","Yield","2007","Hg/Ha","38572.00000",""
"China","41","Yield","2006","Hg/Ha","43419.00000",""
"China","41","Yield","2005","Hg/Ha","48961.00000",""
"China","41","Yield","2004","Hg/Ha","53744.00000",""
"China","41","Yield","2003","Hg/Ha","44924.00000",""
"China","41","Yield","2002","Hg/Ha","40388.00000",""
"China","41","Yield","2001","Hg/Ha","49840.00000",""
"China","41","Yield","2000","Hg/Ha","54855.00000",""
"China","41","Yield","1999","Hg/Ha","54529.00000",""
"China","41","Yield","1998","Hg/Ha","48396.00000",""
"China","41","Yield","1997","Hg/Ha","81162.00000",""
"China","41","Yield","1996","Hg/Ha","77468.00000",""
"China","41","Yield","1995","Hg/Ha","35845.00000",""
"China","41","Yield","1994","Hg/Ha","65830.00000",""
"China","41","Yield","1993","Hg/Ha","47365.00000",""
"China","41","Yield","1992","Hg/Ha","69287.00000",""
"China","41","Yield","1991","Hg/Ha","73836.00000",""
"China","41","Yield","1990","Hg/Ha","106656.00000",""
"China","41","Yield","1989","Hg/Ha","120691.00000",""
"China","41","Yield","1988","Hg/Ha","101581.00000",""
"China","41","Yield","1987","Hg/Ha","101975.00000",""
"China","41","Yield","1986","Hg/Ha","116035.00000",""
"China","41","Yield","1985","Hg/Ha","124236.00000",""
"China","41","Yield","1984","Hg/Ha","128380.00000",""
"China","41","Yield","1983","Hg/Ha","56575.00000",""
"China","41","Yield","1982","Hg/Ha","102207.00000",""
"China","41","Yield","1981","Hg/Ha","171917.00000",""
"China","41","Yield","1980","Hg/Ha","132588.00000",""
"China","41","Yield","1979","Hg/Ha","75242.00000",""
"China","41","Yield","1978","Hg/Ha","78980.00000",""
"China","41","Yield","1977","Hg/Ha","69829.00000",""
"China","41","Yield","1976","Hg/Ha","76280.00000",""
"China","41","Yield","1975","Hg/Ha","64967.00000",""
"China","41","Yield","1974","Hg/Ha","67045.00000",""
"China","41","Yield","1973","Hg/Ha","96074.00000",""
"China","41","Yield","1972","Hg/Ha","88176.00000",""
"China","41","Yield","1971","Hg/Ha","64904.00000",""
"China","41","Yield","1970","Hg/Ha","121796.00000",""
"China","41","Yield","1969","Hg/Ha","124695.00000",""
"China","41","Yield","1968","Hg/Ha","93552.00000",""
"China","41","Yield","1967","Hg/Ha","100469.00000",""
"China","41","Yield","1966","Hg/Ha","94080.00000",""
"China","41","Yield","1965","Hg/Ha","99822.00000",""
"China","41","Yield","1964","Hg/Ha","77010.00000",""
"China","41","Yield","1963","Hg/Ha","53358.00000",""
"China","41","Yield","1962","Hg/Ha","63078.00000",""
"China","41","Yield","1961","Hg/Ha","62128.00000",""
"China","51","Production Quantity","2007","tonnes","75834.00000",""
"China","51","Production Quantity","2006","tonnes","83001.00000",""
"China","51","Production Quantity","2005","tonnes","90937.00000",""
"China","51","Production Quantity","2004","tonnes","96509.00000",""
"China","51","Production Quantity","2003","tonnes","81874.00000",""
"China","51","Production Quantity","2002","tonnes","72218.00000",""
"China","51","Production Quantity","2001","tonnes","83956.00000",""
"China","51","Production Quantity","2000","tonnes","88317.00000",""
"China","51","Production Quantity","1999","tonnes","75376.00000",""
"China","51","Production Quantity","1998","tonnes","67049.00000",""
"China","51","Production Quantity","1997","tonnes","109090.00000",""
"China","51","Production Quantity","1996","tonnes","105505.00000",""
"China","51","Production Quantity","1995","tonnes","48022.00000",""
"China","51","Production Quantity","1994","tonnes","79517.00000",""
"China","51","Production Quantity","1993","tonnes","52722.00000",""
"China","51","Production Quantity","1992","tonnes","72807.00000",""
"China","51","Production Quantity","1991","tonnes","61705.00000",""
"China","51","Production Quantity","1990","tonnes","85005.00000",""
"China","51","Production Quantity","1989","tonnes","95286.00000",""
"China","51","Production Quantity","1988","tonnes","80087.00000",""
"China","51","Production Quantity","1987","tonnes","55954.00000",""
"China","51","Production Quantity","1986","tonnes","58946.00000",""
"China","51","Production Quantity","1985","tonnes","55136.00000",""
"China","51","Production Quantity","1984","tonnes","55653.00000",""
"China","51","Production Quantity","1983","tonnes","24916.00000",""
"China","51","Production Quantity","1982","tonnes","43939.00000",""
"China","51","Production Quantity","1981","tonnes","74492.00000",""
"China","51","Production Quantity","1980","tonnes","58750.00000",""
"China","51","Production Quantity","1979","tonnes","32023.00000",""
"China","51","Production Quantity","1978","tonnes","32998.00000",""
"China","51","Production Quantity","1977","tonnes","28309.00000",""
"China","51","Production Quantity","1976","tonnes","27278.00000",""
"China","51","Production Quantity","1975","tonnes","22063.00000",""
"China","51","Production Quantity","1974","tonnes","22125.00000",""
"China","51","Production Quantity","1973","tonnes","27679.00000",""
"China","51","Production Quantity","1972","tonnes","21039.00000",""
"China","51","Production Quantity","1971","tonnes","14688.00000",""
"China","51","Production Quantity","1970","tonnes","25967.00000",""
"China","51","Production Quantity","1969","tonnes","24166.00000",""
"China","51","Production Quantity","1968","tonnes","17513.00000",""
"China","51","Production Quantity","1967","tonnes","12408.00000",""
"China","51","Production Quantity","1966","tonnes","9775.00000",""
"China","51","Production Quantity","1965","tonnes","10102.00000",""
"China","51","Production Quantity","1964","tonnes","6877.00000",""
"China","51","Production Quantity","1963","tonnes","4226.00000",""
"China","51","Production Quantity","1962","tonnes","3217.00000",""
"China","51","Production Quantity","1961","tonnes","2802.00000",""
"China, mainland","31","Area Harvested","2007","Ha","13000.00000",""
"China, mainland","31","Area Harvested","2006","Ha","12000.00000",""
"China, mainland","31","Area Harvested","2005","Ha","11000.00000",""
"China, mainland","31","Area Harvested","2004","Ha","10000.00000",""
"China, mainland","31","Area Harvested","2003","Ha","9500.00000",""
"China, mainland","31","Area Harvested","2002","Ha","9000.00000",""
"China, mainland","31","Area Harvested","2001","Ha","8000.00000",""
"China, mainland","31","Area Harvested","2000","Ha","7000.00000",""
"China, mainland","31","Area Harvested","1999","Ha","5000.00000",""
"China, mainland","31","Area Harvested","1998","Ha","4500.00000",""
"China, mainland","31","Area Harvested","1997","Ha","4000.00000",""
"China, mainland","31","Area Harvested","1996","Ha","4000.00000",""
"China, mainland","31","Area Harvested","1995","Ha","4000.00000",""
"China, mainland","31","Area Harvested","1994","Ha","3000.00000",""
"China, mainland","31","Area Harvested","1993","Ha","2000.00000",""
"China, mainland","31","Area Harvested","1992","Ha","2000.00000",""
"China, mainland","31","Area Harvested","1991","Ha","0.00000","NR"
"China, mainland","31","Area Harvested","1990","Ha","0.00000","NR"
